,row,col,type,id,bool1,X1,Y1,X2,Y2,bool2,XG,YG,Lng,Ang,typeH
20,0,5,C,37,1.0,310253.249003,2402873.04154,310272.631685,2402927.036154,1.0,310262.940344,2402900.038847,57.368168,0.344647,HP
21,0,5,C,38,1.0,310272.631685,2402927.036154,310280.938548,2402979.646291,1.0,310276.785116,2402953.341222,53.261905,0.156602,HP
22,0,5,C,39,1.0,310280.938548,2402979.646291,310287.735769,2402992.415727,1.0,310284.337158,2402986.031009,14.465846,0.489156,HO
23,0,5,C,52,1.0,310488.610141,2403189.979443,310581.370119,2403246.743011,1.0,310534.99013,2403218.361227,108.749787,1.021643,HO
24,0,5,C,511,1.0,309916.851678,2402834.629911,309993.097068,2402837.910429,1.0,309954.974373,2402836.27017,76.315931,1.527797,HV
25,0,5,C,512,1.0,309993.097068,2402837.910429,310045.758639,2402830.120047,1.0,310019.427854,2402834.015238,53.23468,1.717664,HV
26,0,5,C,513,1.0,310045.758639,2402830.120047,310064.960092,2402816.277971,1.0,310055.359366,2402823.199009,23.670633,2.195403,HO
27,0,5,C,514,1.0,310064.960092,2402816.277971,310095.742971,2402815.462987,1.0,310080.351531,2402815.870479,30.793666,1.597265,HV
28,0,5,C,515,1.0,310095.742971,2402815.462987,310109.263365,2402803.817676,1.0,310102.503168,2402809.640332,17.844168,2.281822,HO
29,0,5,C,516,1.0,310109.263365,2402803.817676,310134.07682,2402816.966275,1.0,310121.670093,2402810.391975,28.081902,1.083517,HO
30,0,5,C,519,1.0,310179.551288,2402770.364342,310208.707459,2402775.293019,1.0,310194.129374,2402772.82868,29.569818,1.403335,HV
